id,permit_permit_id,boroughid,permitcategory,currentstatus,duration_start_date,duration_end_date,reason_category,occupancy_name,submittercategory,organizationname,duration_days_mon_active,duration_days_mon_all_day_round,duration_days_tue_active,duration_days_tue_all_day_round,duration_days_wed_active,duration_days_wed_all_day_round,duration_days_thu_active,duration_days_thu_all_day_round,duration_days_fri_active,duration_days_fri_all_day_round,duration_days_sat_active,duration_days_sat_all_day_round,duration_days_sun_active,duration_days_sun_all_day_round,duration_days_sat_start_time,duration_days_sat_end_time,duration_days_mon_start_time,duration_days_mon_end_time,duration_days_tue_start_time,duration_days_tue_end_time,duration_days_wed_start_time,duration_days_wed_end_time,duration_days_thu_start_time,duration_days_thu_end_time,duration_days_fri_start_time,duration_days_fri_end_time,duration_days_sun_start_time,duration_days_sun_end_time,load_date,longitude,latitude
"659c2786e1f0820019dfae83","OCC-2401IH15212354","Ahuntsic-Cartierville","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-26T18:59:59Z","AS-2 Réseau aérosouterrain existant","Lachapelle entre Gouin et Bocage","RTU (Réseau technique urbain) ou son sous-traitant
","Bell Canada","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30",,,"2024-01-20T00:11:30Z",-73.72207016820161,45.53130356188071
"659c2b78e1f0820019dfafe8","OCC-2401QG15210792","Ahuntsic-Cartierville","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-26T18:59:59Z","AS-2 Réseau aérosouterrain existant","Gouin entre Ranger et Lachapelle","RTU (Réseau technique urbain) ou son sous-traitant
","Bell Canada","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30",,,"2024-01-20T00:11:30Z",-73.72166212018436,45.53145153062824
"659c2c5ce1f0820019dfb023","OCC-2401WO06671741","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-24T18:59:59Z","S-3 Infrastructure souterraine majeure - Puits d'accès","Papineau entre Sherbrooke et Gauthier","RTU (Réseau technique urbain) ou son sous-traitant
","Bell Canada","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"18:00","15:00","18:00","15:00","18:00","15:00","18:00","15:00","18:00","15:00",,,"2024-01-20T00:11:30Z",-73.56685603702353,45.52923142737304
"659c2c6ce1f0820019dfb036","OCC-2401DC06666949","Ville-Marie","Travaux","Permis émis","2024-01-16T19:00:00Z","2024-01-25T18:59:59Z","Égouts et aqueducs - Excavation","Sainte-Catherine entre De Lorimier et Parthenais","Ville de Montréal",,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-01-20T00:11:30Z",-73.55019179184492,45.52502201713335
"659c2d87e1f0820019dfb067","OCC-2401FM06758893","Le Sud-Ouest","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Laurendeau entre Galt et Le Caron","Entrepreneur sous contrat avec la Ville de Montréal","Candev Construction Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.58811692401021,45.46210089358662
"659c2eaae1f0820019dfb074","OCC-2401TJ15209014","Ahuntsic-Cartierville","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-26T18:59:59Z","AS-2 Réseau aérosouterrain existant","Gouin entre Lachapelle et Chevalier","RTU (Réseau technique urbain) ou son sous-traitant
","Bell Canada","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.72248901855266,45.530567007917966
"659c2ed0f7171c001a13928f","OCC-2401MQ06755979","Le Sud-Ouest","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Le Caron entre Laurendeau et Eadie","Entrepreneur sous contrat avec la Ville de Montréal","Candev Construction Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.5882463980318,45.461996935550005
"659c31c9e1f0820019dfb0cb","OCC-2401WH06754963","Le Sud-Ouest","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Candev Construction Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.58842742781538,45.46211128709578
"659c3294e1f0820019dfb0d9","OCC-2401KU15327162","Ahuntsic-Cartierville","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-26T18:59:59Z","AS-2 Réseau aérosouterrain existant","Lachapelle entre Gouin et L'Abord-à-Plouffe","RTU (Réseau technique urbain) ou son sous-traitant
","Bell Canada","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30",,,"2024-01-20T00:11:30Z",-73.72327938384198,45.53144312527452
"659c3c14f7171c001a13937c","OCC-2401XG10080139","Le Sud-Ouest","Travaux","Permis émis","2024-01-15T19:00:00Z","2024-01-19T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux électriques, télécommunications ou câbles des distributions ","Centre entre Ropery et Charlevoix","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30",,,"2024-01-20T00:11:30Z",-73.56920032193923,45.478482281372784
"659c435af7171c001a139427","OCC-2401HL06790312","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-02-02T18:59:59Z","Construction/rénovation avec excavation","Sherbrooke entre Madison et West Hill","Entreprise","Construction Vilan","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","17:00","09:30","17:00","09:30","17:00","09:30","17:00","09:30","17:00",,,"2024-01-20T00:11:30Z",-73.62549050794483,45.4653534898924
"659c36c2e1f0820019dfb130","OCC-2401PC06694533","Outremont","Travaux","Permis émis","2023-12-30T19:00:00Z","2024-12-31T18:59:59Z","Autre","Vincent-d'Indy entre Mont-Royal et Vincent-d'Indy","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.61150168064654,45.50980135347519
"659c38c3e1f0820019dfb185","OCC-2401WP07519550","Ville-Marie","Travaux","Permis émis","2024-01-16T19:00:00Z","2024-01-25T18:59:59Z","Égouts et aqueducs - Excavation","Sainte-Catherine entre Visitation et Panet","Ville de Montréal",,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00",,,"2024-01-20T00:11:30Z",-73.55482416867451,45.5198234269804
"659c3959e1f0820019dfb1a1","OCC-2401MC06699595","Outremont","Travaux","Permis émis","2023-12-30T19:00:00Z","2024-12-31T18:59:59Z","Autre","Mont-Royal entre Claude-Champagne et Vincent-d'Indy","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.61046060821865,45.51057237581976
"659c4527f7171c001a13943c","OCC-2401LQ06745589","Le Plateau-Mont-Royal","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-03-29T19:59:59Z","Construction/rénovation sans excavation","Berri entre Mont-Royal et De Bienville","Entreprise","EMJ Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.58232254554503,45.52515625310352
"659c45baf7171c001a139461","OCC-2401KL08272333","Lachine","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","6e entre Notre-Dame et William-MacDonald",,,"t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.6693945378809,45.4355359848872
"659c50caf7171c001a139644","OCC-2401OF08509784","Ahuntsic-Cartierville","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","AS-2 Réseau aérosouterrain existant","Prairies entre Henri-Bourassa et André-Ouimet","RTU (Réseau technique urbain) ou son sous-traitant
","Bell Canada","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","17:00","09:00","17:00","09:00","17:00","09:00","17:00","09:00","17:00",,,"2024-01-20T00:11:30Z",-73.65638288157315,45.57468486465469
"659c8828e1f0820019dfb7b6","OCC-2401LF07458130","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-09T19:00:00Z","2024-01-29T18:59:59Z","Construction/rénovation sans excavation","Mountain Sights entre Paré et Ferrier",,,"t","f","t","f","t","f","t","f","t","f","t","f","f","f","09:00","12:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00",,,"2024-01-20T00:11:30Z",-73.65451296296486,45.4977050692821
"659c5c94e1f0820019dfb647","OCC-2401ZB10258441","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-15T19:00:00Z","2024-01-19T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux électriques, télécommunications ou câbles des distributions ","Côte-des-Neiges entre Ellendale et De La Peltrie","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00",,,"2024-01-20T00:11:30Z",-73.62977191125213,45.49983953249611
"659c5dc6e1f0820019dfb654","OCC-2401OK13686340","Le Sud-Ouest","Travaux","Permis émis","2024-01-16T19:00:00Z","2024-02-25T18:59:59Z","S-3 Infrastructure souterraine majeure - Massifs et conduits","Centre entre Ropery et D'Argenson","CSEM (Commission des services électriques de Montréal) ou son sous-traitant
","G-TEK INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57009211960586,45.47811970645772
"659d3f2c0da6cf00195aade9","OCC-2401HT07407144","Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","AS-2 Réseau aérosouterrain existant","Beaubien entre Parc et Hutchison","RTU (Réseau technique urbain) ou son sous-traitant
","Laurin Laurin (Bell, VL, EC, HQ)","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.61305684632282,45.52675115611112
"659d47c4f13b600019a0d459","OCC-2401YE07502175","Ville-Marie","Travaux","Permis émis","2024-01-08T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Saint-Antoine entre Gauvin et Robert-Bourassa","Entreprise","Maçonnerie Rainville et Frères","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56238710314287,45.50070687886029
"659d45350da6cf00195aae05","OCC-2401NW07401027","Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","AS-2 Réseau aérosouterrain existant","Hutchison entre Beaubien et Thérèse-Lavoie-Roux","RTU (Réseau technique urbain) ou son sous-traitant
","Laurin Laurin (Bell, VL, EC, HQ)","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.61370306844427,45.52634179292024
"659d45f6f13b600019a0d41f","OCC-2401JF07603474","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","AS-2 Réseau aérosouterrain existant","Vimy entre Lajoie et Van Horne","RTU (Réseau technique urbain) ou son sous-traitant
","Laurin Laurin (Bell, VL, EC, HQ)","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.62067254639463,45.51334642172869
"659d401b0da6cf00195aaded","OCC-2401ZK07534279","Outremont","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","AS-2 Réseau aérosouterrain existant","Van Horne entre Pratt et Van Horne","RTU (Réseau technique urbain) ou son sous-traitant
","Laurin Laurin (Bell, VL, EC, HQ)","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.62069957189594,45.513877156476994
"659d41eaf13b600019a0d3d2","OCC-2401NV07604551","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-19T18:59:59Z","AS-2 Réseau aérosouterrain existant","Van Horne entre Vimy et Deacon","RTU (Réseau technique urbain) ou son sous-traitant
","Laurin Laurin (Bell, VL, EC, HQ)","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.62140839911316,45.513045537970434
"659d551b0da6cf00195aafd7","OCC-2401MZ07447465","Le Sud-Ouest","Travaux","Permis émis","2024-01-08T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Canning entre Hunter et Notre-Dame","Entreprise","10322717 Canada Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56934124819495,45.48588902926359
"659d555bf13b600019a0d5c7","OCC-2401QU07447460","Ville-Marie","Travaux","Permis émis","2024-01-10T19:00:00Z","2024-01-19T18:59:59Z","Toiture - Rénovation","Saint-Dominique entre De Maisonneuve et Ontario","Entreprise","Couverture Montréal Nord","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5661474878265,45.511673274731336
"659d5c4af13b600019a0d6d2","OCC-2401FT07463565","Ville-Marie","Travaux","Permis émis","2024-01-08T19:00:00Z","2024-02-02T18:59:59Z","Construction/rénovation sans excavation","Overdale entre Lucien-L'Allier et Mackay","Entreprise","Planit Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57248351575092,45.494664408434005
"659d56dbf13b600019a0d622","OCC-2401UP07608910","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-26T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux électriques, télécommunications ou câbles des distributions ","Saint-Dominique entre Sherbrooke et Lavers","RTU (Réseau technique urbain) ou son sous-traitant
","Transelec Common Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.57112507637689,45.51389513421324
"659d595f0da6cf00195ab098","OCC-2401HY07467506","Le Sud-Ouest","Travaux","Permis émis","2024-01-10T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Chatham entre Hunter et Payette","Entreprise","10322717 Canada Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5687068511259,45.48653129553921
"659d4a9b0da6cf00195aae3d","OCC-2401MU08336501","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-01-15T19:00:00Z","2024-01-23T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux de gaz ","Saint-Laurent entre Guizot et Bellarmin","RTU (Réseau technique urbain) ou son sous-traitant
","Énergir","t","f","t","f","t","f","t","f","t","f","t","f","f","f","09:30","17:00","09:30","17:00","09:30","17:00","09:30","17:00","09:30","17:00","09:30","17:00",,,"2024-01-20T00:11:30Z",-73.63702814179274,45.54052658043931
"659d63b40da6cf00195ab1ec","OCC-2401AN07462939","Le Sud-Ouest","Travaux","Permis émis","2023-12-22T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","Saint-Jacques entre Greene et Brewster",,,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.58160530860644,45.48267612337698
"659d6a2df13b600019a0d8f9","OCC-2401ZF07493304","Ville-Marie","Travaux","Permis émis","2024-01-09T19:00:00Z","2024-02-02T18:59:59Z","Construction/rénovation sans excavation","Alexandre-DeSève entre La Fontaine et Ontario","Entreprise","Construction J.G Lessard & Fils Inc.","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55877365173379,45.52360174058983
"659d768af13b600019a0db40","OCC-2401IL07579965","Ville-Marie","Travaux","Permis émis","2024-01-08T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation avec excavation","Saint-Sulpice entre De Brésoles et Armes","Entreprise","Maçonnerie Rainville et Frères","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55635423666806,45.504822670255024
"659d711d0da6cf00195ab4bc","OCC-2401XB07499806","Ville-Marie","Travaux","Permis émis","2024-01-10T19:00:00Z","2024-01-19T18:59:59Z","Autre","Baile entre Saint-Mathieu et Saint-Marc","Entreprise","Bisson Expert Inc.","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57798065536687,45.49271837721243
"659d6ac2f13b600019a0d925","OCC-2401DG08360016","St-Laurent","Travaux","Permis émis","2024-01-09T19:00:00Z","2024-12-31T18:59:59Z","Autre","Côte-Vertu entre Jules-Poitras et Muir","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.67179167109018,45.52456898519648
"659d6b8df13b600019a0d965","OCC-2401HS08364665","Ville-Marie","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-02-01T18:59:59Z","Égouts et aqueducs - Excavation","Montgomery entre Hochelaga et Sherbrooke","Ville de Montréal",,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-01-20T00:11:30Z",-73.55840167668606,45.538599842374246
"659d7e32f13b600019a0dbf6","OCC-2401NF13649849","Anjou","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-03-11T19:59:59Z","Puits d'accès - Construction/réparation","Jarry entre Neuville et Galeries-d'Anjou","Entrepreneur sous contrat avec la Ville de Montréal","Construction N.R.C. Inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57592601545448,45.601504432585486
"659d77d4f13b600019a0db5d","OCC-2401MP07600408","Montréal-Nord","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-02-16T18:59:59Z","Construction/rénovation sans excavation","Henri-Bourassa entre Langelier et Henri-Bourassa","Entrepreneur sous contrat avec la Ville de Montréal","Bruneau Electrique Inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.60550981063203,45.611871338780105
"659d7b65f13b600019a0dbc2","OCC-2401IY07533203","Outremont","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-02-02T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux électriques, télécommunications ou câbles des distributions ","Ruelle","RTU (Réseau technique urbain) ou son sous-traitant
","Environnement Routier NRJ Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5979308084295,45.51790838074688
"659d8c6b0da6cf00195ab72e","OCC-2401RL07657575","Ville-Marie","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-26T18:59:59Z","Autre","René-Lévesque entre Drummond et Montagne","RTU (Réseau technique urbain) ou son sous-traitant
","Teltech Télécommunication inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"10:00","14:00","10:00","14:00","10:00","14:00","10:00","14:00","10:00","14:00",,,"2024-01-20T00:11:30Z",-73.57235847488846,45.49676760987102
"659d8807f13b600019a0dc64","OCC-2401YM08311674","Outremont","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-02-02T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux électriques, télécommunications ou câbles des distributions ","Querbes entre Elmwood et Saint-Viateur","RTU (Réseau technique urbain) ou son sous-traitant
","Environnement Routier NRJ Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.60378811122575,45.5201042925283
"659d89e1f13b600019a0dc6f","OCC-2401FI07583609","Ville-Marie","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-26T18:59:59Z","Autre","Lucien-L'Allier entre Overdale et Crescent","RTU (Réseau technique urbain) ou son sous-traitant
","Teltech Télécommunication inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00",,,"2024-01-20T00:11:30Z",-73.57291002851329,45.49567736540428
"659d8a7a0da6cf00195ab6c5","OCC-2401ZC07585317","Ville-Marie","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-26T18:59:59Z","Autre","René-Lévesque entre Lucien-L'Allier et Bishop","RTU (Réseau technique urbain) ou son sous-traitant
","Teltech Télécommunication inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00",,,"2024-01-20T00:11:30Z",-73.57310415106137,45.49557490620761
"659d8b53f13b600019a0dc88","OCC-2401OH07617807","Ville-Marie","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-26T18:59:59Z","Autre","René-Lévesque entre Montagne et Lucien-L'Allier","RTU (Réseau technique urbain) ou son sous-traitant
","Teltech Télécommunication inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"10:00","14:00","10:00","14:00","10:00","14:00","10:00","14:00","10:00","14:00",,,"2024-01-20T00:11:30Z",-73.57232419756326,45.49643615172212
"659d8b610da6cf00195ab6e5","OCC-2401WZ13456117","Ville-Marie","Travaux","Permis émis","2024-01-18T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","René-Lévesque entre Alexandre-DeSève et De Champlain","Entreprise","Grues J-M Francoeur","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00",,,"2024-01-20T00:11:30Z",-73.55053934995394,45.52037097538421
"659d8e79f13b600019a0dd0a","OCC-2401RI07605825","Ville-Marie","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-19T18:59:59Z","Autre","Peel entre De La Gauchetière et René-Lévesque","RTU (Réseau technique urbain) ou son sous-traitant
","Teltech Télécommunication inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00",,,"2024-01-20T00:11:30Z",-73.57027620408385,45.49845046527104
"659d901b0da6cf00195ab806","OCC-2401WQ07667343","Ville-Marie","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-26T18:59:59Z","Autre","René-Lévesque entre Peel et Stanley","RTU (Réseau technique urbain) ou son sous-traitant
","Teltech Télécommunication inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"10:00","14:00","10:00","14:00","10:00","14:00","10:00","14:00","10:00","14:00",,,"2024-01-20T00:11:30Z",-73.57052824203647,45.49868861358282
"659d91b00da6cf00195ab85b","OCC-2401IO07633849","Ville-Marie","Travaux","Permis émis","2024-01-15T19:00:00Z","2024-01-26T18:59:59Z","Autre","Montagne entre Canadiens-de-Montréal et René-Lévesque","RTU (Réseau technique urbain) ou son sous-traitant
","Teltech Télécommunication inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00",,,"2024-01-20T00:11:30Z",-73.57098097591604,45.49604245485328
"659d8ddbf13b600019a0dce0","OCC-2401LZ07651626","Ville-Marie","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-26T18:59:59Z","Autre","René-Lévesque entre Peel et Stanley","RTU (Réseau technique urbain) ou son sous-traitant
","Teltech Télécommunication inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"10:00","14:00","10:00","14:00","10:00","14:00","10:00","14:00","10:00","14:00",,,"2024-01-20T00:11:30Z",-73.57056936533043,45.498289598931805
"659d97790da6cf00195ab94c","OCC-2401XP09343190","Ahuntsic-Cartierville","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","Acadie entre Olivier-Berthelet et Caroline-Béique","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","16:00","09:00","16:00","09:00","16:00","09:00","16:00","09:00","16:00",,,"2024-01-20T00:11:30Z",-73.67138776097885,45.53464012567265
"659d9264f13b600019a0dd7d","OCC-2401ZS07595557","Ville-Marie","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-01-26T18:59:59Z","Autre","Canadiens-de-Montréal entre Drummond et Montagne","RTU (Réseau technique urbain) ou son sous-traitant
","Teltech Télécommunication inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00",,,"2024-01-20T00:11:30Z",-73.5706787887439,45.49595715177662
"659d9522f13b600019a0de23","OCC-2401EQ07597203","Ville-Marie","Travaux","Permis émis","2024-01-09T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Wolfe entre De La Gauchetière et René-Lévesque","Entreprise","Edyfic Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5539161840385,45.516737804773726
"659d9664f13b600019a0de32","OCC-2401EM08448897","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-21T18:59:59Z","Construction/rénovation avec excavation","Hampton entre De Maisonneuve et Sherbrooke","Entreprise","Sidcan Inc.","t","f","t","f","t","f","t","f","t","f","t","f","t","f","10:00","18:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","10:00","18:00","2024-01-20T00:11:30Z",-73.61727947817144,45.46679868327319
